date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2025-08-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,34.0,30,2025,8,August,NASC
2025-01-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,0.0,24,2025,1,January,NASC
2025-02-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,108935.56,17,2025,2,February,NASC
2025-03-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,14436.0,21,2025,3,March,NASC
2025-04-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,2420.0,27,2025,4,April,NASC
2025-05-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,2038.11,19,2025,5,May,NASC
2025-06-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,710.76,22,2025,6,June,NASC
2025-07-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,0.0,19,2025,7,July,NASC
2025-08-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,1000.0,27,2025,8,August,NASC
2025-01-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,0.0,9,2025,1,January,NASC
2025-02-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,1320.0,15,2025,2,February,NASC
2025-03-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,0.0,14,2025,3,March,NASC
2025-04-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,2088.0,7,2025,4,April,NASC
2025-05-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,499.0,9,2025,5,May,NASC
2025-06-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,5000.0,9,2025,6,June,NASC
2025-07-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,85.0,11,2025,7,July,NASC
2025-08-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,881.97,13,2025,8,August,NASC
2025-01-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,0.0,17,2025,1,January,NASC
2025-02-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,0.0,6,2025,2,February,NASC
2025-03-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,2351.74,15,2025,3,March,NASC
2025-04-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,3400.0,14,2025,4,April,NASC
2025-05-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,29515.0,5,2025,5,May,NASC
2025-06-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,0.0,4,2025,6,June,NASC
2025-07-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,285.0,12,2025,7,July,NASC
2025-08-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,0.0,8,2025,8,August,NASC
2025-01-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,1320.0,3,2025,1,January,NASC
2025-02-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,12628.22,8,2025,2,February,NASC
2025-03-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,0.0,2,2025,3,March,NASC
2025-04-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,25000.0,4,2025,4,April,NASC
2025-05-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,0.0,3,2025,5,May,NASC
2025-06-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,0.0,3,2025,6,June,NASC
2025-07-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,94571.69,8,2025,7,July,NASC
2025-08-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,450.0,8,2025,8,August,NASC
2025-06-01,Queensland,Email,45 - 54,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,6,June,NASC
2025-01-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,82.52,10,2025,1,January,NASC
2025-02-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,1100.0,8,2025,2,February,NASC
2025-03-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,0.0,8,2025,3,March,NASC
2025-04-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,5020.0,10,2025,4,April,NASC
2025-05-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,0.0,4,2025,5,May,NASC
2025-06-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,7500.0,8,2025,6,June,NASC
2025-07-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,3000.0,6,2025,7,July,NASC
2025-08-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,26510.0,8,2025,8,August,NASC
2025-01-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,0.0,4,2025,1,January,NASC
2025-02-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,35.0,8,2025,2,February,NASC
2025-03-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,166.0,10,2025,3,March,NASC
2025-04-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,0.0,3,2025,4,April,NASC
2025-05-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,0.0,5,2025,5,May,NASC
2025-06-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,19566.67,7,2025,6,June,NASC
2025-07-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,0.0,5,2025,7,July,NASC
2025-08-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,6541.83,9,2025,8,August,NASC
2025-01-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,0.0,4,2025,1,January,NASC
2025-02-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,20778.05,4,2025,2,February,NASC
2025-03-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,10000.0,7,2025,3,March,NASC
2025-04-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,25972.06,4,2025,4,April,NASC
2025-05-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,7000.0,2,2025,5,May,NASC
2025-06-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,2050.0,3,2025,6,June,NASC
2025-07-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,0.0,6,2025,7,July,NASC
2025-08-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,17460.0,8,2025,8,August,NASC
2025-01-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,12162.94,6,2025,1,January,NASC
2025-01-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,3509.0,3,2025,1,January,NASC
2025-02-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,2070.0,3,2025,2,February,NASC
2025-02-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,0.0,2,2025,2,February,NASC
2025-03-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,798.68,2,2025,3,March,NASC
2025-03-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,0.0,3,2025,3,March,NASC
2025-04-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,150.0,4,2025,4,April,NASC
2025-04-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,2660.0,5,2025,4,April,NASC
2025-04-01,Queensland,Email,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,4,April,NASC
2025-05-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,0.0,2,2025,5,May,NASC
2025-06-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,0.0,2,2025,6,June,NASC
2025-06-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,0.0,2,2025,6,June,NASC
2025-07-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,6759.0,6,2025,7,July,NASC
2025-07-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,0.0,2,2025,7,July,NASC
2025-08-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,3000.0,5,2025,8,August,NASC
2025-08-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,88741.54,4,2025,8,August,NASC
2025-01-01,Queensland,Email,18 - 24,Female,Buying or selling,False billing,0.0,3,2025,1,January,NASC
2025-01-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,0.0,3,2025,1,January,NASC
2025-02-01,Queensland,Email,18 - 24,Female,Buying or selling,False billing,4000.0,3,2025,2,February,NASC
2025-02-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,219.0,2,2025,2,February,NASC
2025-02-01,Queensland,Email,Under 18,Female,Buying or selling,False billing,0.0,1,2025,2,February,NASC
2025-03-01,Queensland,Email,18 - 24,Female,Buying or selling,False billing,0.0,2,2025,3,March,NASC
2025-04-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,0.0,2,2025,4,April,NASC
2025-05-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,0.0,1,2025,5,May,NASC
2025-07-01,Queensland,Email,18 - 24,Female,Buying or selling,False billing,0.0,1,2025,7,July,NASC
2025-07-01,Queensland,Email,Under 18,Male,Buying or selling,False billing,0.0,1,2025,7,July,NASC
2025-08-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,0.0,2,2025,8,August,NASC
2025-08-01,Queensland,Email,18 - 24,Female,Buying or selling,False billing,3600.0,4,2025,8,August,NASC
2025-08-01,Queensland,Email,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,2,2025,8,August,NASC
2025-01-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,1,January,NASC
2025-01-01,Western Australia,Email,45 - 54,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,1,January,NASC
2025-02-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,2,February,NASC
2025-04-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,4,April,NASC
2025-05-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,5,May,NASC
2025-07-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,2,2025,7,July,NASC
2025-08-01,Western Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,0.0,1,2025,8,August,NASC
2025-01-01,Western Australia,Email,18 - 24,Male,Buying or selling,False billing,0.0,1,2025,1,January,NASC
2025-01-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,5200.0,3,2025,1,January,NASC
2025-01-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,0.0,1,2025,1,January,NASC
2025-02-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,0.0,1,2025,2,February,NASC
2025-02-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,0.0,1,2025,2,February,NASC
2025-03-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,0.0,3,2025,3,March,NASC
2025-03-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,0.0,1,2025,3,March,NASC
2025-04-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,40997.0,3,2025,4,April,NASC
2025-04-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,0.0,2,2025,4,April,NASC
2025-05-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,311111.0,6,2025,5,May,NASC
2025-06-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,195.19,3,2025,6,June,NASC
2025-07-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,0.0,3,2025,7,July,NASC
2025-07-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,122950.6,2,2025,7,July,NASC
2025-08-01,Western Australia,Email,35 - 44,Male,Buying or selling,False billing,134.76,3,2025,8,August,NASC
2025-08-01,Western Australia,Email,18 - 24,Male,Buying or selling,False billing,0.0,1,2025,8,August,NASC
2025-01-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,3,2025,1,January,NASC
2025-02-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,5,2025,2,February,NASC
2025-03-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,2,2025,3,March,NASC
2025-04-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,20000.0,6,2025,4,April,NASC
2025-05-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,5,2025,5,May,NASC
2025-06-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,1,2025,6,June,NASC
2025-07-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,5,2025,7,July,NASC
2025-08-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,0.0,3,2025,8,August,NASC
2025-01-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,0.0,7,2025,1,January,NASC
2025-02-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,0.0,10,2025,2,February,NASC
2025-03-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,0.0,6,2025,3,March,NASC
2025-04-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,966530.66,6,2025,4,April,NASC
2025-05-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,0.0,10,2025,5,May,NASC
2025-06-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,80.0,4,2025,6,June,NASC
2025-07-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,1000.0,7,2025,7,July,NASC
2025-08-01,Western Australia,Email,Unspecified,Male,Buying or selling,False billing,0.0,3,2025,8,August,NASC
2025-01-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,30.0,11,2025,1,January,NASC
2025-02-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,0.0,7,2025,2,February,NASC
2025-03-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,0.0,3,2025,3,March,NASC
2025-04-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,0.0,7,2025,4,April,NASC
2025-05-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,0.0,4,2025,5,May,NASC
2025-06-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,0.0,2,2025,6,June,NASC
2025-07-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,384.0,9,2025,7,July,NASC
2025-08-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,3951.2,5,2025,8,August,NASC
2025-01-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,2000.0,15,2025,1,January,NASC
2025-02-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,21000.0,12,2025,2,February,NASC
2025-03-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,0.0,16,2025,3,March,NASC
2025-04-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,99.99,9,2025,4,April,NASC
2025-05-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,0.0,3,2025,5,May,NASC
2025-06-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,0.0,12,2025,6,June,NASC
2025-07-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,0.0,7,2025,7,July,NASC
2025-08-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,0.0,12,2025,8,August,NASC
2025-01-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,0.0,13,2025,1,January,NASC
2025-02-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,42.0,12,2025,2,February,NASC
2025-03-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,2475.0,14,2025,3,March,NASC
2025-04-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,0.0,14,2025,4,April,NASC
2025-05-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,0.0,10,2025,5,May,NASC
2025-06-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,0.0,4,2025,6,June,NASC
2025-07-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,2148.0,12,2025,7,July,NASC
2025-08-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,43355.79,11,2025,8,August,NASC
2025-01-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,4662.95,4,2025,1,January,NASC
2025-02-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,26940.64,8,2025,2,February,NASC
2025-03-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,10890.0,5,2025,3,March,NASC
2025-04-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,1028.04,10,2025,4,April,NASC
2025-05-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,0.0,8,2025,5,May,NASC
2025-06-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,0.0,8,2025,6,June,NASC
2025-07-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,9.99,9,2025,7,July,NASC
2025-08-01,Western Australia,Email,55 - 64,Female,Buying or selling,False billing,3433.22,11,2025,8,August,NASC
2025-01-01,Western Australia,Email,35 - 44,Female,Buying or selling,False billing,0.0,2,2025,1,January,NASC
2025-01-01,Western Australia,Email,45 - 54,Female,Buying or selling,False billing,413.25,7,2025,1,January,NASC
2025-01-01,Western Australia,Email,25 - 34,Female,Buying or selling,False billing,95.89,2,2025,1,January,NASC
2025-02-01,Western Australia,Email,45 - 54,Female,Buying or selling,False billing,0.0,5,2025,2,February,NASC
2025-02-01,Western Australia,Email,35 - 44,Female,Buying or selling,False billing,1462.88,3,2025,2,February,NASC
2025-02-01,Western Australia,Email,25 - 34,Female,Buying or selling,False billing,0.0,3,2025,2,February,NASC
2025-03-01,Western Australia,Email,45 - 54,Female,Buying or selling,False billing,0.0,2,2025,3,March,NASC
