date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2020-01-01,Victoria,Online,25 - 34,Male,Buying or selling,Mobile premium services,3.0,1,2020,1,January,Scamwatch
2020-01-01,New South Wales,Online,45 - 54,Male,Buying or selling,Mobile premium services,99.0,1,2020,1,January,Scamwatch
2020-02-01,Victoria,Online,18 - 24,Male,Buying or selling,Mobile premium services,500.0,2,2020,2,February,Scamwatch
2020-02-01,Queensland,Online,55 - 64,Male,Buying or selling,Mobile premium services,1262.0,1,2020,2,February,Scamwatch
2020-02-01,New South Wales,Online,45 - 54,Male,Buying or selling,Mobile premium services,81.0,1,2020,2,February,Scamwatch
2020-02-01,New South Wales,Online,35 - 44,Male,Buying or selling,Mobile premium services,2486.0,1,2020,2,February,Scamwatch
2020-02-01,Queensland,Online,Unspecified,Male,Buying or selling,Mobile premium services,900.0,1,2020,2,February,Scamwatch
2020-03-01,Victoria,Online,25 - 34,Male,Buying or selling,Mobile premium services,1850.0,2,2020,3,March,Scamwatch
2020-03-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Mobile premium services,600.0,1,2020,3,March,Scamwatch
2020-03-01,New South Wales,Online,65 and over,Male,Buying or selling,Mobile premium services,3.0,1,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,35 - 44,Male,Buying or selling,Mobile premium services,700.0,1,2020,4,April,Scamwatch
2020-04-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Mobile premium services,299.0,1,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,Under 18,Male,Buying or selling,Mobile premium services,850.0,1,2020,4,April,Scamwatch
2020-04-01,Queensland,Online,25 - 34,Male,Buying or selling,Mobile premium services,720.0,1,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,Unspecified,Male,Buying or selling,Mobile premium services,60.0,1,2020,4,April,Scamwatch
2020-05-01,Tasmania,Online,55 - 64,Male,Buying or selling,Mobile premium services,30.0,1,2020,5,May,Scamwatch
2020-05-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Mobile premium services,3011.0,2,2020,5,May,Scamwatch
2020-05-01,New South Wales,Online,Unspecified,Male,Buying or selling,Mobile premium services,30.0,1,2020,5,May,Scamwatch
2020-05-01,Queensland,Online,25 - 34,Male,Buying or selling,Mobile premium services,5.0,1,2020,5,May,Scamwatch
2020-07-01,New South Wales,Online,25 - 34,Male,Buying or selling,Mobile premium services,74.0,1,2020,7,July,Scamwatch
2020-07-01,Victoria,Online,25 - 34,Male,Buying or selling,Mobile premium services,350.0,1,2020,7,July,Scamwatch
2020-07-01,Victoria,Online,45 - 54,Male,Buying or selling,Mobile premium services,70.0,1,2020,7,July,Scamwatch
2020-07-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Mobile premium services,20.0,2,2020,7,July,Scamwatch
2020-07-01,Western Australia,Online,35 - 44,Male,Buying or selling,Mobile premium services,100.0,1,2020,7,July,Scamwatch
2020-08-01,Victoria,Online,Unspecified,Male,Buying or selling,Mobile premium services,18.0,1,2020,8,August,Scamwatch
2020-08-01,Western Australia,Online,25 - 34,Male,Buying or selling,Mobile premium services,200.0,1,2020,8,August,Scamwatch
2020-08-01,New South Wales,Online,Under 18,Male,Buying or selling,Mobile premium services,1220.0,1,2020,8,August,Scamwatch
2020-01-01,Queensland,Online,Unspecified,Female,Buying or selling,Mobile premium services,74.0,1,2020,1,January,Scamwatch
2020-02-01,New South Wales,Online,18 - 24,Female,Buying or selling,Mobile premium services,17.0,1,2020,2,February,Scamwatch
2020-02-01,New South Wales,Online,45 - 54,Female,Buying or selling,Mobile premium services,59.0,1,2020,2,February,Scamwatch
2020-03-01,New South Wales,Online,18 - 24,Female,Buying or selling,Mobile premium services,950.0,1,2020,3,March,Scamwatch
2020-03-01,South Australia,Online,35 - 44,Female,Buying or selling,Mobile premium services,105.0,1,2020,3,March,Scamwatch
2020-03-01,Outside of Australia,Online,18 - 24,Female,Buying or selling,Mobile premium services,238.0,1,2020,3,March,Scamwatch
2020-04-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Mobile premium services,60.0,1,2020,4,April,Scamwatch
2020-04-01,Queensland,Online,18 - 24,Female,Buying or selling,Mobile premium services,200.0,1,2020,4,April,Scamwatch
2020-04-01,New South Wales,Online,25 - 34,Female,Buying or selling,Mobile premium services,109.0,1,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,18 - 24,Female,Buying or selling,Mobile premium services,3950.0,2,2020,5,May,Scamwatch
2020-06-01,Outside of Australia,Online,18 - 24,Female,Buying or selling,Mobile premium services,140.0,1,2020,6,June,Scamwatch
2020-06-01,Northern Territory,Online,25 - 34,Female,Buying or selling,Mobile premium services,200.0,1,2020,6,June,Scamwatch
2020-06-01,New South Wales,Online,45 - 54,Female,Buying or selling,Mobile premium services,800.0,1,2020,6,June,Scamwatch
2020-07-01,Queensland,Online,35 - 44,Female,Buying or selling,Mobile premium services,500.0,1,2020,7,July,Scamwatch
2020-03-01,Queensland,Online,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,Mobile premium services,70.0,1,2020,3,March,Scamwatch
2020-04-01,Western Australia,Online,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,Mobile premium services,60.0,1,2020,4,April,Scamwatch
2020-06-01,Victoria,Online,Under 18,X (Indeterminate/Intersex/Unspecified),Buying or selling,Mobile premium services,500.0,1,2020,6,June,Scamwatch
2020-01-01,New South Wales,Phone call,35 - 44,Male,Buying or selling,Mobile premium services,1500.0,2,2020,1,January,Scamwatch
2020-01-01,New South Wales,Phone call,35 - 44,Female,Buying or selling,Mobile premium services,200.0,2,2020,1,January,Scamwatch
2020-01-01,New South Wales,Phone call,65 and over,Female,Buying or selling,Mobile premium services,9500.0,1,2020,1,January,Scamwatch
2020-02-01,Western Australia,Phone call,65 and over,Male,Buying or selling,Mobile premium services,3.0,1,2020,2,February,Scamwatch
2020-03-01,New South Wales,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,14000.0,6,2020,3,March,Scamwatch
2020-04-01,South Australia,Phone call,45 - 54,Female,Buying or selling,Mobile premium services,42.0,1,2020,4,April,Scamwatch
2020-05-01,Queensland,Phone call,65 and over,Female,Buying or selling,Mobile premium services,14.0,1,2020,5,May,Scamwatch
2020-05-01,Queensland,Phone call,25 - 34,Female,Buying or selling,Mobile premium services,1200.0,1,2020,5,May,Scamwatch
2020-05-01,Queensland,Phone call,35 - 44,Female,Buying or selling,Mobile premium services,60.0,1,2020,5,May,Scamwatch
2020-06-01,Victoria,Phone call,Unspecified,Male,Buying or selling,Mobile premium services,2200.0,4,2020,6,June,Scamwatch
2020-06-01,Western Australia,Phone call,55 - 64,Male,Buying or selling,Mobile premium services,1900.0,1,2020,6,June,Scamwatch
2020-08-01,New South Wales,Phone call,25 - 34,Male,Buying or selling,Mobile premium services,700.0,4,2020,8,August,Scamwatch
2020-01-01,New South Wales,Text message,45 - 54,Female,Buying or selling,Mobile premium services,4000.0,1,2020,1,January,Scamwatch
2020-01-01,Outside of Australia,Email,18 - 24,Male,Buying or selling,Mobile premium services,40.0,1,2020,1,January,Scamwatch
2020-01-01,Victoria,Text message,65 and over,Male,Buying or selling,Mobile premium services,11800.0,1,2020,1,January,Scamwatch
2020-02-01,New South Wales,Email,25 - 34,Male,Buying or selling,Mobile premium services,80.0,1,2020,2,February,Scamwatch
2020-02-01,Victoria,In person,45 - 54,Female,Buying or selling,Mobile premium services,350.0,1,2020,2,February,Scamwatch
2020-02-01,Western Australia,Email,Unspecified,Female,Buying or selling,Mobile premium services,219.0,1,2020,2,February,Scamwatch
2020-03-01,Queensland,Text message,Unspecified,Female,Buying or selling,Mobile premium services,150.0,1,2020,3,March,Scamwatch
2020-03-01,Western Australia,Email,Under 18,Female,Buying or selling,Mobile premium services,650.0,1,2020,3,March,Scamwatch
2020-03-01,Victoria,In person,18 - 24,Male,Buying or selling,Mobile premium services,850.0,1,2020,3,March,Scamwatch
2020-04-01,New South Wales,Email,18 - 24,Female,Buying or selling,Mobile premium services,500.0,1,2020,4,April,Scamwatch
2020-04-01,Victoria,Email,25 - 34,Male,Buying or selling,Mobile premium services,50.0,1,2020,4,April,Scamwatch
2020-04-01,New South Wales,Text message,35 - 44,Female,Buying or selling,Mobile premium services,102.0,1,2020,4,April,Scamwatch
2020-05-01,New South Wales,Email,55 - 64,Male,Buying or selling,Mobile premium services,75.0,1,2020,5,May,Scamwatch
2020-05-01,Victoria,In person,18 - 24,Female,Buying or selling,Mobile premium services,15.0,1,2020,5,May,Scamwatch
2020-05-01,Queensland,Text message,55 - 64,Male,Buying or selling,Mobile premium services,438.0,1,2020,5,May,Scamwatch
2020-06-01,Queensland,Text message,65 and over,Male,Buying or selling,Mobile premium services,3.0,1,2020,6,June,Scamwatch
2020-07-01,New South Wales,Mail,65 and over,Female,Buying or selling,Mobile premium services,6.0,1,2020,7,July,Scamwatch
2020-08-01,Queensland,In person,35 - 44,Male,Buying or selling,Mobile premium services,200.0,1,2020,8,August,Scamwatch
2020-08-01,Western Australia,Email,18 - 24,Female,Buying or selling,Mobile premium services,4920.0,1,2020,8,August,Scamwatch
2020-08-01,Queensland,Text message,55 - 64,Female,Buying or selling,Mobile premium services,1649.0,1,2020,8,August,Scamwatch
2020-01-01,Victoria,In person,25 - 34,Male,Buying or selling,Psychic and clairvoyant,8.0,1,2020,1,January,Scamwatch
2020-01-01,Australian Capital Territory,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,Psychic and clairvoyant,200.0,1,2020,1,January,Scamwatch
2020-02-01,New South Wales,In person,Unspecified,Male,Buying or selling,Psychic and clairvoyant,150.0,1,2020,2,February,Scamwatch
2020-02-01,Victoria,In person,Unspecified,Male,Buying or selling,Psychic and clairvoyant,55.0,1,2020,2,February,Scamwatch
2020-03-01,Outside of Australia,Mail,65 and over,Male,Buying or selling,Psychic and clairvoyant,45.0,1,2020,3,March,Scamwatch
2020-03-01,New South Wales,In person,35 - 44,Male,Buying or selling,Psychic and clairvoyant,100.0,1,2020,3,March,Scamwatch
2020-05-01,Outside of Australia,Email,45 - 54,Male,Buying or selling,Psychic and clairvoyant,40.0,1,2020,5,May,Scamwatch
2020-07-01,New South Wales,In person,25 - 34,Male,Buying or selling,Psychic and clairvoyant,100.0,1,2020,7,July,Scamwatch
2020-08-01,Queensland,Email,55 - 64,Male,Buying or selling,Psychic and clairvoyant,650.0,1,2020,8,August,Scamwatch
2020-01-01,New South Wales,Email,35 - 44,Female,Buying or selling,Psychic and clairvoyant,29.0,1,2020,1,January,Scamwatch
2020-02-01,New South Wales,Email,45 - 54,Female,Buying or selling,Psychic and clairvoyant,1799.0,1,2020,2,February,Scamwatch
2020-02-01,Victoria,Text message,55 - 64,Female,Buying or selling,Psychic and clairvoyant,19000.0,1,2020,2,February,Scamwatch
2020-02-01,Western Australia,Email,18 - 24,Female,Buying or selling,Psychic and clairvoyant,43.0,1,2020,2,February,Scamwatch
2020-02-01,Northern Territory,Phone call,18 - 24,Female,Buying or selling,Psychic and clairvoyant,175.0,1,2020,2,February,Scamwatch
2020-02-01,New South Wales,Text message,55 - 64,Female,Buying or selling,Psychic and clairvoyant,44.0,1,2020,2,February,Scamwatch
2020-02-01,Victoria,Mail,65 and over,Female,Buying or selling,Psychic and clairvoyant,40000.0,1,2020,2,February,Scamwatch
2020-03-01,Western Australia,Phone call,18 - 24,Female,Buying or selling,Psychic and clairvoyant,236.0,1,2020,3,March,Scamwatch
2020-04-01,New South Wales,Email,35 - 44,Female,Buying or selling,Psychic and clairvoyant,45.0,1,2020,4,April,Scamwatch
2020-05-01,Outside of Australia,Email,55 - 64,Female,Buying or selling,Psychic and clairvoyant,80.0,1,2020,5,May,Scamwatch
2020-06-01,Queensland,Phone call,55 - 64,Female,Buying or selling,Psychic and clairvoyant,180.0,1,2020,6,June,Scamwatch
2020-06-01,Queensland,Phone call,25 - 34,Female,Buying or selling,Psychic and clairvoyant,160.0,1,2020,6,June,Scamwatch
2020-06-01,Outside of Australia,Email,45 - 54,Female,Buying or selling,Psychic and clairvoyant,35.0,1,2020,6,June,Scamwatch
2020-07-01,Queensland,Email,35 - 44,Female,Buying or selling,Psychic and clairvoyant,78.0,1,2020,7,July,Scamwatch
2020-07-01,Outside of Australia,Email,35 - 44,Female,Buying or selling,Psychic and clairvoyant,35.0,1,2020,7,July,Scamwatch
2020-07-01,Queensland,Email,45 - 54,Female,Buying or selling,Psychic and clairvoyant,65.0,1,2020,7,July,Scamwatch
2020-07-01,Outside of Australia,Phone call,18 - 24,Female,Buying or selling,Psychic and clairvoyant,250.0,1,2020,7,July,Scamwatch
2020-07-01,Queensland,Text message,18 - 24,Female,Buying or selling,Psychic and clairvoyant,315.0,1,2020,7,July,Scamwatch
2020-07-01,Victoria,Text message,18 - 24,Female,Buying or selling,Psychic and clairvoyant,50.0,1,2020,7,July,Scamwatch
2020-07-01,South Australia,Email,35 - 44,Female,Buying or selling,Psychic and clairvoyant,520.0,1,2020,7,July,Scamwatch
2020-07-01,Victoria,Email,18 - 24,Female,Buying or selling,Psychic and clairvoyant,2000.0,1,2020,7,July,Scamwatch
2020-08-01,Victoria,Mail,55 - 64,Female,Buying or selling,Psychic and clairvoyant,100.0,1,2020,8,August,Scamwatch
2020-08-01,Outside of Australia,Email,25 - 34,Female,Buying or selling,Psychic and clairvoyant,290.0,1,2020,8,August,Scamwatch
2020-01-01,Victoria,In person,25 - 34,Female,Buying or selling,Psychic and clairvoyant,23.0,1,2020,1,January,Scamwatch
2020-02-01,Victoria,In person,35 - 44,Female,Buying or selling,Psychic and clairvoyant,300.0,1,2020,2,February,Scamwatch
2020-04-01,Outside of Australia,In person,18 - 24,Female,Buying or selling,Psychic and clairvoyant,2700.0,1,2020,4,April,Scamwatch
2020-06-01,New South Wales,In person,55 - 64,Female,Buying or selling,Psychic and clairvoyant,240.0,1,2020,6,June,Scamwatch
2020-06-01,Queensland,In person,25 - 34,Female,Buying or selling,Psychic and clairvoyant,70.0,1,2020,6,June,Scamwatch
2020-04-01,New South Wales,Online,18 - 24,Male,Buying or selling,Psychic and clairvoyant,164.0,1,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,18 - 24,Male,Buying or selling,Psychic and clairvoyant,1200.0,1,2020,5,May,Scamwatch
2020-08-01,Queensland,Online,18 - 24,Male,Buying or selling,Psychic and clairvoyant,339.0,1,2020,8,August,Scamwatch
2020-01-01,Western Australia,Online,25 - 34,Female,Buying or selling,Psychic and clairvoyant,10000.0,1,2020,1,January,Scamwatch
2020-01-01,Victoria,Online,25 - 34,Female,Buying or selling,Psychic and clairvoyant,600.0,1,2020,1,January,Scamwatch
2020-01-01,New South Wales,Online,25 - 34,Female,Buying or selling,Psychic and clairvoyant,320.0,1,2020,1,January,Scamwatch
2020-02-01,Queensland,Online,25 - 34,Female,Buying or selling,Psychic and clairvoyant,110.0,1,2020,2,February,Scamwatch
2020-03-01,New South Wales,Online,25 - 34,Female,Buying or selling,Psychic and clairvoyant,24000.0,1,2020,3,March,Scamwatch
2020-03-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,60.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,8000.0,1,2020,4,April,Scamwatch
2020-04-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,451.0,1,2020,4,April,Scamwatch
2020-05-01,Victoria,Online,25 - 34,Female,Buying or selling,Psychic and clairvoyant,2630.0,1,2020,5,May,Scamwatch
2020-05-01,New South Wales,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,50.0,1,2020,5,May,Scamwatch
2020-05-01,Victoria,Online,45 - 54,Female,Buying or selling,Psychic and clairvoyant,1500.0,1,2020,5,May,Scamwatch
2020-06-01,New South Wales,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,90.0,1,2020,6,June,Scamwatch
2020-06-01,New South Wales,Online,18 - 24,Female,Buying or selling,Psychic and clairvoyant,360.0,1,2020,6,June,Scamwatch
2020-07-01,Outside of Australia,Online,18 - 24,Female,Buying or selling,Psychic and clairvoyant,500.0,1,2020,7,July,Scamwatch
2020-07-01,Western Australia,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,680.0,1,2020,7,July,Scamwatch
2020-08-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Psychic and clairvoyant,1950.0,1,2020,8,August,Scamwatch
2020-01-01,Outside of Australia,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,500.0,1,2020,1,January,Scamwatch
2020-01-01,Tasmania,Email,45 - 54,Female,Attempts to gain your personal information,Hacking,2932.0,1,2020,1,January,Scamwatch
2020-01-01,Tasmania,Phone call,18 - 24,Male,Attempts to gain your personal information,Hacking,9000.0,1,2020,1,January,Scamwatch
2020-03-01,Outside of Australia,Phone call,35 - 44,Male,Attempts to gain your personal information,Hacking,328.0,1,2020,3,March,Scamwatch
2020-03-01,Outside of Australia,Email,Unspecified,Male,Attempts to gain your personal information,Hacking,25.0,1,2020,3,March,Scamwatch
2020-04-01,Australian Capital Territory,Email,18 - 24,Male,Attempts to gain your personal information,Hacking,200.0,1,2020,4,April,Scamwatch
2020-04-01,Outside of Australia,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,312.0,1,2020,4,April,Scamwatch
2020-05-01,Australian Capital Territory,Text message,25 - 34,Male,Attempts to gain your personal information,Hacking,500.0,1,2020,5,May,Scamwatch
2020-07-01,Australian Capital Territory,Email,25 - 34,Female,Attempts to gain your personal information,Hacking,2389.0,1,2020,7,July,Scamwatch
2020-07-01,Outside of Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Hacking,800.0,1,2020,7,July,Scamwatch
2020-08-01,Tasmania,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,1500.0,1,2020,8,August,Scamwatch
2020-01-01,South Australia,In person,18 - 24,Male,Attempts to gain your personal information,Hacking,300.0,1,2020,1,January,Scamwatch
2020-01-01,South Australia,Phone call,Under 18,Male,Attempts to gain your personal information,Hacking,15.0,1,2020,1,January,Scamwatch
2020-06-01,South Australia,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,895.0,1,2020,6,June,Scamwatch
2020-06-01,South Australia,Phone call,25 - 34,Female,Attempts to gain your personal information,Hacking,500.0,1,2020,6,June,Scamwatch
2020-08-01,South Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,4000.0,1,2020,8,August,Scamwatch
2020-08-01,South Australia,Email,65 and over,Female,Attempts to gain your personal information,Hacking,28000.0,2,2020,8,August,Scamwatch
2020-08-01,South Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,5000.0,1,2020,8,August,Scamwatch
2020-01-01,Western Australia,Email,Unspecified,Female,Attempts to gain your personal information,Hacking,200.0,4,2020,1,January,Scamwatch
2020-02-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,32.0,7,2020,2,February,Scamwatch
2020-02-01,Western Australia,Email,65 and over,Female,Attempts to gain your personal information,Hacking,549.0,1,2020,2,February,Scamwatch
2020-03-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Hacking,5500.0,1,2020,3,March,Scamwatch
2020-04-01,Western Australia,Phone call,Unspecified,Male,Attempts to gain your personal information,Hacking,600.0,1,2020,4,April,Scamwatch
2020-04-01,Western Australia,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,186.0,3,2020,4,April,Scamwatch
2020-04-01,Western Australia,Email,Unspecified,Female,Attempts to gain your personal information,Hacking,1525.0,15,2020,4,April,Scamwatch
2020-01-01,Queensland,Email,35 - 44,Male,Attempts to gain your personal information,Hacking,6464.0,1,2020,1,January,Scamwatch
2020-02-01,Queensland,Text message,Unspecified,Male,Attempts to gain your personal information,Hacking,1.0,2,2020,2,February,Scamwatch
2020-04-01,Queensland,Email,55 - 64,Male,Attempts to gain your personal information,Hacking,523.0,13,2020,4,April,Scamwatch
2020-05-01,Queensland,Email,65 and over,Male,Attempts to gain your personal information,Hacking,5500.0,3,2020,5,May,Scamwatch
2020-08-01,Queensland,Text message,18 - 24,Male,Attempts to gain your personal information,Hacking,100.0,1,2020,8,August,Scamwatch
2020-02-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Hacking,1000.0,3,2020,2,February,Scamwatch
2020-03-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,9700.0,6,2020,3,March,Scamwatch
2020-07-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,1181.0,8,2020,7,July,Scamwatch
2020-02-01,Queensland,Text message,18 - 24,Female,Attempts to gain your personal information,Hacking,59.0,1,2020,2,February,Scamwatch
2020-03-01,Queensland,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,1500.0,3,2020,3,March,Scamwatch
2020-03-01,Queensland,Mail,35 - 44,Female,Attempts to gain your personal information,Hacking,199.0,1,2020,3,March,Scamwatch
2020-04-01,Queensland,Text message,45 - 54,Female,Attempts to gain your personal information,Hacking,800.0,3,2020,4,April,Scamwatch
2020-07-01,Queensland,In person,65 and over,Female,Attempts to gain your personal information,Hacking,3000.0,1,2020,7,July,Scamwatch
2020-04-01,Queensland,Email,Unspecified,Female,Attempts to gain your personal information,Hacking,434.0,34,2020,4,April,Scamwatch
2020-05-01,Queensland,Email,45 - 54,Female,Attempts to gain your personal information,Hacking,2600.0,3,2020,5,May,Scamwatch
2020-05-01,Queensland,Email,55 - 64,Female,Attempts to gain your personal information,Hacking,62.0,3,2020,5,May,Scamwatch
2020-08-01,Queensland,Email,65 and over,Female,Attempts to gain your personal information,Hacking,5300.0,8,2020,8,August,Scamwatch
2020-01-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,195.0,5,2020,1,January,Scamwatch
2020-01-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,300.0,10,2020,1,January,Scamwatch
2020-01-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,200.0,2,2020,1,January,Scamwatch
2020-02-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,150000.0,6,2020,2,February,Scamwatch
2020-03-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,1000.0,7,2020,3,March,Scamwatch
2020-04-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,4000.0,3,2020,4,April,Scamwatch
2020-06-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,5679.0,9,2020,6,June,Scamwatch
2020-01-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Hacking,2398.0,5,2020,1,January,Scamwatch
2020-01-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,250.0,5,2020,1,January,Scamwatch
2020-02-01,Victoria,Text message,Unspecified,Male,Attempts to gain your personal information,Hacking,59.0,4,2020,2,February,Scamwatch
2020-02-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,136.0,7,2020,2,February,Scamwatch
2020-02-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Hacking,2000.0,2,2020,2,February,Scamwatch
2020-05-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,925.0,2,2020,5,May,Scamwatch
2020-06-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,4900.0,3,2020,6,June,Scamwatch
2020-01-01,Victoria,In person,25 - 34,Female,Attempts to gain your personal information,Hacking,1020.0,1,2020,1,January,Scamwatch
2020-06-01,Victoria,In person,35 - 44,Female,Attempts to gain your personal information,Hacking,900.0,1,2020,6,June,Scamwatch
2020-08-01,Victoria,In person,Unspecified,Female,Attempts to gain your personal information,Hacking,1200.0,1,2020,8,August,Scamwatch
2020-08-01,Victoria,In person,65 and over,Male,Attempts to gain your personal information,Hacking,9585.0,1,2020,8,August,Scamwatch
2020-01-01,Victoria,Email,65 and over,Male,Attempts to gain your personal information,Hacking,83.0,5,2020,1,January,Scamwatch
2020-05-01,Victoria,Email,55 - 64,Male,Attempts to gain your personal information,Hacking,2000.0,5,2020,5,May,Scamwatch
2020-08-01,Victoria,Email,65 and over,Male,Attempts to gain your personal information,Hacking,15.0,5,2020,8,August,Scamwatch
2020-03-01,Victoria,Email,55 - 64,Female,Attempts to gain your personal information,Hacking,600.0,7,2020,3,March,Scamwatch
2020-03-01,Victoria,Email,25 - 34,Female,Attempts to gain your personal information,Hacking,7382.0,4,2020,3,March,Scamwatch
2020-03-01,Victoria,Email,45 - 54,Female,Attempts to gain your personal information,Hacking,364.0,5,2020,3,March,Scamwatch
2020-04-01,Victoria,Email,55 - 64,Female,Attempts to gain your personal information,Hacking,1653.0,20,2020,4,April,Scamwatch
2020-07-01,Victoria,Email,35 - 44,Female,Attempts to gain your personal information,Hacking,692.0,6,2020,7,July,Scamwatch
2020-01-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Hacking,1388.0,3,2020,1,January,Scamwatch
2020-01-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,2550.0,7,2020,1,January,Scamwatch
2020-01-01,Victoria,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,10100.0,11,2020,1,January,Scamwatch
2020-02-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,11600.0,3,2020,2,February,Scamwatch
2020-02-01,Victoria,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,1000.0,11,2020,2,February,Scamwatch
2020-02-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,1000.0,11,2020,2,February,Scamwatch
2020-03-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,1000.0,2,2020,3,March,Scamwatch
2020-03-01,Victoria,Phone call,Unspecified,Female,Attempts to gain your personal information,Hacking,9874.0,9,2020,3,March,Scamwatch
2020-03-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Hacking,857.0,1,2020,3,March,Scamwatch
2020-03-01,Victoria,Phone call,35 - 44,Male,Attempts to gain your personal information,Hacking,10000.0,2,2020,3,March,Scamwatch
2020-04-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,1238.0,1,2020,4,April,Scamwatch
2020-05-01,Victoria,Phone call,55 - 64,Male,Attempts to gain your personal information,Hacking,460.0,1,2020,5,May,Scamwatch
2020-06-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Hacking,2779.0,8,2020,6,June,Scamwatch
2020-06-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,3500.0,6,2020,6,June,Scamwatch
2020-06-01,Victoria,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,47950.0,5,2020,6,June,Scamwatch
2020-06-01,Victoria,Phone call,Unspecified,Female,Attempts to gain your personal information,Hacking,300.0,5,2020,6,June,Scamwatch
2020-06-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,3447.0,8,2020,6,June,Scamwatch
2020-07-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Hacking,4900.0,10,2020,7,July,Scamwatch
2020-08-01,Victoria,Phone call,65 and over,Male,Attempts to gain your personal information,Hacking,189.0,7,2020,8,August,Scamwatch
2020-08-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Hacking,18799.0,11,2020,8,August,Scamwatch
2020-08-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Hacking,9860.0,13,2020,8,August,Scamwatch
2020-08-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Hacking,6500.0,11,2020,8,August,Scamwatch
